gene_name	length
AC026367.1	611
AL078595.2	1780
AL355297.2	129
AC079587.1	277
AC110048.1	2157
AL359999.1	294
AC137695.1	489
AL670379.4	254
AL513534.2	250
AC008825.2	718
BNIP3P7	516
BX322635.1	496
MKI67P1	1460
COX6CP4	228
YTHDF2P1	1271
AL391422.4	2761
IGHV1OR15-1	353
AC021646.1	484
AL049861.1	150
AL713998.2	1198
AP000811.1	651
AC005377.1	456
AC113368.1	382
AC079791.1	973
AC008626.1	255
AL450336.1	586
AL162713.1	262
AC124303.1	360
QTRT1P1	1078
SNRPGP19	189
AC021171.1	706
AC022001.1	268
PEBP1P2	558
CR382285.1	1856
ELOCP34	327
AC121247.2	136
AC093915.1	1543
AC069545.1	358
AL356218.2	187
AC008555.3	442
LINC01235	2576
AL451044.1	238
IGHV3-30	431
DUXAP3	594
AC011921.3	361
AC069431.2	1099
AC211469.1	394
AC013731.1	883
AC025449.1	529
APOOP1	592
AC097634.1	2467
AC068276.1	379
AC140113.1	169
AC007681.1	3438
AC010680.2	2117
AL160281.1	311
AC005520.4	90
AC006023.1	259
AP000787.2	568
PKD1P6-NPIPP1	3043
AL365400.2	902
AC093813.1	256
AL445435.1	665
AC046185.2	413
AC021749.1	607
AL158163.1	1649
AL049840.6	475
AC073333.2	769
AL512343.1	169
PRAMEF5	1720
HCG17	759
AL353622.1	1945
PPIAP52	492
AC009549.1	1686
AL160191.2	601
AC006363.1	463
AC112191.3	277
AC011451.2	598
SGO1P1	1447
URGCP-MRPS24	795
AL160237.3	1013
AL391358.1	190
AL034555.1	211
SPCS2P2	608
AC008555.4	568
AC004835.2	682
AL592221.1	382
NBPF14	12116
AL592436.1	558
AL356575.1	283
AC005518.2	282
AL023806.1	1649
ECM1P1	1279
AC104695.3	296
TSIX	37027
AL670379.5	252
TAF15	5909
CYP2C61P	290
DPRXP5	539
NUTF2P8	363
AL031320.1	357
AC079610.2	690
Z99289.2	1931
AC010900.2	210
HNRNPA1P67	926
AL021918.1	236
AC008638.3	463
MARK2P16	1723
MTRNR2L6	1447
YTHDF3-AS1	718
AC007363.1	620
AL670379.6	252
AC138473.1	526
AL596092.1	304
AC095055.1	1113
AP003357.1	148
FAM71BP1	523
IGHV1OR15-6	343
AL137849.1	169
BUD13P1	1489
AC105129.3	485
AL161912.3	628
AC211469.2	205
AL133393.1	287
AC005034.3	1747
AC106791.2	391
AC018695.5	315
AC012493.3	112
AP002802.2	235
AC073657.2	303
AC124312.4	310
AL161669.2	42
PRMT1P1	1009
KF455155.1	303
AL109653.1	248
FO393422.1	708
AL162431.4	411
AL591222.2	754
AL132994.2	687
MINOS1P2	229
BNIP3P15	301
AC084373.1	235
AL390877.1	214
AC104785.1	588
RF00003	164
RPL23AP92	255
AL356580.1	159
AJ271736.1	773
AL590032.1	252
AL035413.2	525
AC004853.1	698
AL355877.2	358
AC136443.5	370
AL670379.7	252
AC090953.1	1092
PRELID3BP8	295
AC096947.1	470
AL731768.1	139
AL606490.9	271
IGKV2OR2-1	304
AC064862.7	867
FBXW7-AS1	372
AP001836.1	523
NEK4P3	544
AL136141.1	369
HSPE1-MOB4	890
AC091810.1	325
AD001527.1	379
AL355353.1	330
FXYD6P1	285
DDX43P2	1354
AC005070.1	365
GAS2L2	3014
AC024940.4	246
AL356157.2	111
AL670379.8	252
PDHA1P1	1070
AC137695.2	754
AP000436.1	800
AC012443.1	231
AL158042.1	460
BUB1P1	607
AC008782.1	430
AL591742.1	565
AC091133.5	301
AC072026.1	201
PDLIM1P1	969
AC135983.5	144
AC025588.3	274
DPRXP6	568
AL050403.2	1279
LLPHP1	367
AC005185.1	787
AC004987.4	338
AC018737.1	204
AC013467.2	835
RPS10-NUDT3	5231
AC005776.1	290
AC010326.4	936
C17orf50	1063
AC024153.1	365
AC022400.4	286
CHCHD2P11	457
AL590095.2	117
AC002069.2	883
NANOGNBP3	565
TMEM261P1	340
AC019159.1	187
LINC00221	3086
AL445675.1	1410
AC016727.1	1963
AC092032.1	165
AC007938.2	2634
IGHD5OR15-5B	23
Z94722.1	474
AL023806.2	263
AC015849.2	409
AC022441.3	136
NF1P1	2645
AC092120.2	568
AP001425.1	1940
HNRNPDLP4	301
AL121912.1	238
AC091393.1	598
AC073413.2	360
AC021171.2	1080
CHCHD2P3	451
AL356986.1	341
AL390816.3	1066
AC099849.1	466
AL353765.1	183
AC007621.1	437
VDAC1P5	844
AC099785.1	437
AP002906.1	233
DDX55P1	1414
IGHV3OR16-6	360
RPL12P48	304
AC067773.1	1094
AP000942.3	160
AC004805.2	482
AC015849.3	488
SRGAP2D	1021
RPAP2P1	1168
ZNF30-AS1	625
AL136038.4	1261
AC128687.1	619
HIST2H4A	1876
AC080078.2	463
RASL10B	3502
AC087072.1	421
AL049844.2	628
AC012507.3	477
AC006077.1	343
AC008277.2	797
AC015849.4	421
AL645939.3	135
AC111188.3	307
GPR75-ASB3	2340
NUDT19P4	585
AL160290.3	165
HNRNPA3P9	979
AC008385.1	355
MTND4P35	1375
CR788268.1	1809
AC114878.2	1251
RPS28P1	187
AL096840.1	93
AC073410.2	332
RPL12P50	116
AL161911.1	371
AC108451.2	538
MCRIP2P2	209
CICP23	2741
TAS2R6P	826
AC140658.6	169
AC008013.3	675
AL645944.1	493
SRD5A3P1	949
GRAMD4P8	1115
AC010719.1	747
AL512430.4	613
AL021808.1	1117
AL034351.1	668
AL033381.2	732
RAP2CP1	733
AC006254.2	279
HSPE1P7	321
CT45A9	1012
AC025811.1	472
MTDHP1	784
AL121917.2	390
AC007938.3	623
RPSAP75	301
AC135731.2	2098
AC009948.4	675
AC092175.1	200
LPP-AS2	2852
AC106872.11	421
IGHD5OR15-5A	23
AC239800.3	296
AC016355.1	1533
NTAN1P1	646
AC087763.1	286
AP001823.1	1003
REXO1L8P	1897
AC136475.9	497
SMARCE1P7	485
MAGOH3P	447
AL596327.1	213
AC015849.5	5749
AC091982.2	1115
AC060764.1	454
AC092944.2	889
AL353621.2	133
AL589674.1	337
HMGB1P51	638
AL133338.2	736
AC019257.2	497
AC139493.1	397
AC069304.2	435
AC024085.1	432
AC111186.1	130
AL157899.1	936
AL137072.1	466
AC005034.4	899
AC073137.1	634
IGKV1OR2-118	347
AC129492.5	315
AC009237.13	276
CTHRC1P1	469
AC116667.1	2072
AC011475.1	965
AC010680.3	520
LRRC37A9P	5376
AC062037.1	128
IGKV2OR2-7D	304
AC013244.1	193
AC239600.1	462
AP002365.1	772
HSPE1P19	295
AP000907.3	237
KATNBL1P1	748
AC006380.1	186
AC009643.2	1448
AC135178.6	398
AC020907.4	526
AC139700.1	1540
AC010385.2	490
CLPTM1LP1	484
AL390955.2	514
AL670379.9	253
AL078603.1	313
MTRNR2L2	87
AC087468.1	630
NDUFB9P1	510
AL512631.1	840
AC092447.9	144
AC087045.1	382
AC020910.3	874
AC108738.1	237
AC093765.1	881
AL136363.2	851
AC073648.5	305
SNRPGP17	214
AC027644.2	240
AC107031.1	347
GMCL1P2	823
AL513548.2	1207
PHBP20	818
AC012491.1	799
AL139317.4	760
PER4	829
AC139426.3	2059
CTAGE15	2587
AC009314.1	304
NAMA	5342
AL161722.3	2983
TMEM56-RWDD3	1961
IGLCOR22-2	313
AL022161.1	213
BNIP3P28	1193
SUMO2P14	293
AC083899.3	594
IMMP1LP3	224
AL357315.2	1675
AP000753.3	169
AC005181.1	1256
SCML2P2	540
KATNBL1P5	517
AC008555.5	842
AL365503.1	905
AC079089.3	673
AL590392.1	446
AC010738.1	987
AC078841.1	1183
AC012119.1	222
AC026412.3	1661
NUDT4P2	546
AC018647.2	4200
ELOCP5	333
AP000526.1	1388
AC008608.1	127
AC009027.1	479
IGHV3OR16-8	349
PPIAP75	484
AC004130.1	896
AC012498.2	372
AL592504.1	439
AC006254.3	884
IGLVIVOR22-1	397
PRR20FP	180
AC010680.4	543
YWHAQP7	658
AL357137.1	203
AC018889.1	397
ARMCX5-GPRASP2	2711
AC023762.1	584
AC011467.6	320
AC008745.1	271
AC016737.1	1068
RPL23AP88	454
AL670379.10	253
AL161729.1	1402
AC090578.2	591
AL022154.1	785
AL450472.2	1156
HINT1P2	235
BOLA2P2	567
AL022099.1	712
AC004840.2	285
AL139286.1	483
AL671309.1	544
LINC01109	3081
AC008555.6	458
AC104662.1	511
AL355989.2	512
AC104440.1	343
AC016925.2	242
AC010200.2	235
IGHV3OR16-13	353
AC098826.3	466
AL158801.4	459
Z99916.2	246
AC123912.5	343
AC005252.1	1063
AC007029.1	313
AL713866.2	219
RPP40P2	712
AC006058.2	548
RNF138P2	592
AC018618.2	446
AC113403.1	193
VDAC3P1	850
AL353804.2	347
AC099791.2	427
AC247036.1	389
PRR13P7	430
AC016831.4	1998
Z83818.1	150
MTCO1P22	1360
Z99289.3	594
BRDTP1	677
AL670379.11	253
AL138895.2	178
RPL21P136	396
LINC01050	760
AL033384.2	456
AC011626.1	562
AL355376.2	241
AC091152.3	325
BNIP3P4	565
AL109918.3	338
AL121655.1	308
AC027334.1	310
KRT18P9	1300
CARSP1	889
AL078605.1	500
AC114477.1	605
SUMO2P15	278
HMGB1P50	607
AC023932.1	175
AC007423.1	627
AC110741.2	268
PRELID3BP2	201
AC016727.2	621
AL136139.1	222
AC091193.1	448
DIMT1P1	763
AL158032.1	106
AC025946.2	234
AL683887.1	287
AC011891.2	397
AC240274.1	4520
AC008814.1	406
AC010201.1	540
MZT1P1	246
AL355297.3	446
LAPTM4BP2	446
AL353807.4	257
AC015849.6	474
AL353778.1	408
TMCC1-AS1	4683
UGT2A2	1676
AC068802.1	732
AC007326.1	458
AL356280.1	379
ELOCP33	632
AC011458.2	207
SMIM12P1	274
U73023.1	700
BCRP9	388
IGHV1OR15-3	351
AL390058.1	629
AC245014.2	287
AC233724.11	331
AL080274.1	220
AC008962.1	304
AC105254.2	436
SRXN1	2698
DPRXP2	891
RAC1P9	392
AF146191.1	889
AC140113.2	208
AC069114.2	304
AL161729.2	456
AC174048.1	144
IGHD4OR15-4A	19
AP000654.2	586
AC091488.1	660
CTAGE6	2608
AL357312.1	298
AC010201.2	1495
B3GNTL1P2	288
AL035417.2	796
AC005084.1	304
AC023206.1	298
AC019322.2	147
LINC02104	599
AL117336.3	1412
IGHD1OR15-1A	17
NDE1P2	1105
AL591034.2	685
AL683813.2	502
AC120024.3	156
AL355598.1	202
AC018638.6	1267
AC008162.1	254
AC124312.5	268
AC007992.2	835
AC103792.1	919
IGKV1OR2-9	287
AC012468.1	430
AL356458.1	465
AC073091.2	907
AC048344.3	251
AL137190.1	282
AL512631.2	923
HTATSF1P2	631
AL138889.2	242
AC015871.2	948
AC140113.3	199
AC002128.2	618
AL034374.1	548
AC073387.2	784
AC087783.2	562
AC007619.2	379
NANOGP3	286
AC134879.2	389
AC113143.2	394
C8orf59P2	271
AC023513.1	691
AL451085.2	799
REXO1L9P	2108
AC012464.3	2773
NBPF19	18785
AL161729.3	673
AL161798.1	131
SRGNP1	451
AL445228.2	952
OSBPL9P1	1469
AP003973.2	499
AC006237.1	480
RF00100	247
LINC02336	330
AC091167.4	894
AL109837.1	613
AL353622.2	425
AL078624.1	547
AL392112.1	829
AC010680.5	463
IGKV2OR2-2	300
MZT1P2	248
NAPGP1	719
AC073176.2	1963
AC020728.1	1216
PRR13P3	376
AC104640.2	146
AC093107.2	445
RPL23AP90	236
AC092747.3	301
AL035410.2	864
AL109936.2	650
AC005191.1	358
CYCSP1	315
AL157791.2	478
NBPF10	13249
AL109983.1	646
AL358072.1	575
AL031281.1	488
RPL17P51	238
PPATP2	508
AL445237.1	1638
AC068137.2	478
AL356423.1	538
AC246785.4	287
AL121932.1	214
AC011247.3	880
MMP28	2858
CT45A2	1321
AC005034.5	466
AL353729.2	1249
AC112187.2	283
AC108081.1	221
AL590229.1	542
Z98751.3	521
AL109809.4	2185
AC091805.2	235
DPRXP7	466
SQSTM1P1	859
CICP24	2705
AL357094.1	844
AC106881.1	3329
AL078624.2	554
AC010591.1	649
MTND3P19	345
AC005070.2	260
AC108676.2	163
ABI1P1	1120
AP000403.1	851
RBM11P1	799
AC013244.2	103
AC100767.2	693
MEMO1P5	406
AC034205.3	1376
AC020765.1	328
SNRPGP20	205
AL360085.1	532
AC011477.6	1927
AC005183.1	1979
AL670379.12	253
CCL5	1512
AC025884.3	343
AC090525.3	189
AC018714.1	208
AL161756.2	246
AL590065.1	4774
AC016831.5	1517
AL049634.3	457
BNIP3P17	595
ARF4P1	541
AC004852.1	154
AL606495.2	535
WBP1LP12	331
BBIP1P1	279
Z83843.1	3685
AC073046.2	527
AC009220.3	586
LINC02427	1252
AC021443.1	211
AC006499.8	23
AC245389.1	529
AC117498.3	511
BNIP3P11	563
AL355297.4	1249
AC018638.7	1114
AL138787.2	659
AC113139.1	239
YPEL5P2	359
AL391813.1	260
AL138966.1	313
AP001330.4	154
HIRAP1	787
LINC02333	852
AL109618.2	211
PPIAL4E	785
AC069304.3	1084
IGKV1OR2-6	277
AL136982.5	294
AL359504.2	1601
AC119501.1	475
AC078880.3	1121
AL583832.1	784
AL671883.2	991
AC073111.2	1075
AC103881.1	538
LINC02550	1345
SELENOTP2	355
AC011894.1	456
AC004805.3	310
LARP7P1	316
AL139395.1	160
AC108463.3	1482
ELOCP35	336
AC008121.1	268
AC112230.1	547
AC008739.3	127
AP000942.4	241
LIX1L	3975
KRT8P49	1432
MILR1	1816
AC097467.4	141
Z84480.1	311
AL391646.1	190
AC005632.3	308
AC006006.1	144
HSPE1P14	302
ATP2B1-AS1	3632
ACTG1P22	1701
AC055876.5	259
AL359821.1	182
IGHV3OR16-7	360
AC013244.3	388
AC138894.3	634
AP004372.1	844
PSMA6P4	718
AC104763.2	382
AC027612.4	583
AC067959.1	379
AL139041.1	610
AL589743.3	517
AC017002.4	1525
BNIP3P19	577
AC019072.1	1551
MARK3P1	643
AC112220.2	4524
AC242498.1	111
AC099343.3	2503
KRT8P47	1398
LINC00904	471
AL031601.1	394
AL356052.1	376
AC097359.3	1210
AC025062.2	670
BNIP3P35	490
AC007262.1	321
AC018462.2	395
AL161729.4	476
Z99497.2	310
BNIP3P36	574
AC233280.2	1070
AC004890.3	1095
AC008555.7	583
AC104408.1	170
AC010998.2	625
AC107304.1	296
DUXAP8	622
AC104771.1	964
Z82195.1	398
LSM1P2	322
AC098935.2	466
AC136601.2	474
AC092960.1	351
AL953862.2	820
MTND5P10	1809
AC140658.7	201
AL929325.1	117
AC023141.13	943
AL049779.3	156
AC233992.2	1596
SNX29P2	2113
AC098483.2	454
AC123786.2	275
BNIP3P20	578
RPL17P3	525
ATP1B3P1	821
AC017033.1	708
NDUFA8P1	367
AC069236.1	616
AL163642.2	1019
AC010501.1	1962
AC012640.3	430
AC022001.2	580
AC022146.2	348
MROH7-TTC4	7090
AC011396.3	512
AC103858.1	476
AL357054.2	423
AL390208.1	644
AL137798.1	339
Z98200.1	470
AL138900.3	629
AC008608.2	416
RNU1-29P	126
AC114490.2	3099
AL121992.2	256
AF287957.1	1595
AL031848.2	837
AC005828.6	232
AP003392.5	415
AC112187.3	408
AL355802.2	545
AL031118.1	2955
AP002360.2	710
AC044810.3	589
AL021368.1	540
AC091544.5	446
RN7SKP299	301
AC010424.2	443
AC139792.1	647
AL109930.1	724
AL445209.1	3491
AC080013.3	578
AC009994.1	253
AL118558.3	1079
AC026740.1	791
AL031055.1	631
AC104794.4	446
AC008875.1	811
AL080317.2	1385
AC008667.4	168
AL589666.1	835
AC011337.1	3317
AC008494.3	944
SNORA51	132
AL121906.1	440
AL590822.2	4196
AL603832.3	1078
Z97200.1	2045
RN7SKP290	195
AC008897.3	483
BMS1P4	1913
RF00012	219
RN7SKP4	322
RNU6-94P	107
AL109910.2	1953
AL662844.3	517
SMIM32	1667
AC019080.3	444
PLS3-AS1	2075
AC008937.3	1700
AC012213.4	354
AL445222.1	628
RNU7-10P	63
AC012557.1	611
AC073389.2	805
AC012603.1	528
LINC02343	573
AC087501.4	2374
SNORD11B	90
AL162258.1	995
AC073195.1	877
LINC01215	2592
AL096865.1	927
CYB561D2	1202
AL589740.1	6012
AC104118.1	1589
AC114810.1	473
AC026979.2	403
AC024060.1	494
AC005740.4	957
AC025754.2	432
AGAP11	3078
AP001330.5	411
MIR98	119
AL136162.1	1078
AC016747.2	884
OR10AE1P	1029
AC026790.1	430
AC064834.1	503
AC007744.1	2289
AL109811.3	870
AL357518.1	430
MIR4791	84
MIR4466	54
AC025627.4	104
AL161716.1	273
AC091826.2	412
SNORA35B	129
AL357054.3	2055
AL035530.2	5659
AL139286.2	396
AC012467.1	256
AL357568.2	1517
AC034236.2	1610
AC005828.7	556
RF01210	104
RNU6-86P	107
RNA5SP108	117
AC008972.1	640
AC016877.3	504
AL353135.1	504
RNU6-85P	107
AL603756.1	2163
OR2AS2P	342
AC012073.1	1108
AC104187.1	612
AC103724.4	292
AC098614.4	462
AL590426.2	786
AC017076.1	578
AC093423.3	654
LINC01954	461
AC007100.1	1201
AC021860.1	376
AC100803.3	2961
AC026786.2	392
AC090948.1	549
AC021321.1	1113
AL583856.2	543
ADAM6	2015
U47924.1	434
AC120053.1	736
AC141002.1	279
RDM1P4	136
AC012467.2	2583
AC226119.2	530
AL359643.2	3273
AC012640.4	2550
AL158211.2	395
SNORD58B	66
AC023302.1	492
AL008726.1	569
BX248123.2	124
RN7SL827P	288
AL139424.1	797
AC013400.1	545
AL354872.2	466
AC126118.1	628
AC019080.4	564
AC034229.3	2436
AC010904.2	634
FO704657.1	400
AC037487.3	112
AL139274.2	4127
AL121944.1	686
AC100814.1	623
RF00091	83
AL137784.2	1000
RNU1-30P	163
AC008592.5	547
AC010240.3	395
AC064807.4	407
RF00090	199
AC073218.2	912
RNU6-87P	108
AL162258.2	1054
ANKRD34A	3677
AL136984.1	1893
SNORD14A	91
MIR139	68
AP002907.1	1430
AC010245.2	1167
AC016405.2	312
AL445647.1	3599
GTF2H5	7565
AC091965.4	587
AL499627.2	725
RF00019	102
AC007390.2	3803
RNU6-6P	107
AC013472.3	659
AC016575.1	382
AL365181.2	3222
AC005618.1	3148
AC122710.3	541
AC004492.1	742
RN7SL828P	303
AC090186.1	572
AC124045.1	1953
AL139423.1	7923
AC004233.3	1269
MIR502	86
AC008972.2	494
AL137127.1	3402
AC091979.2	214
AC025181.2	802
AC080013.4	649
AL512413.1	382
AC087623.2	1098
AC091614.1	879
RN7SL715P	286
AL024498.1	1471
AL513218.1	391
AL133406.3	541
AC026741.1	2237
Z84492.1	408
AL691432.2	2038
AC244517.1	2086
AC008906.2	569
AC011374.2	526
RF00019	90
AL136131.3	188
AC233992.3	485
AC006058.3	1069
AC008966.2	453
AP006545.2	461
AL359715.3	1436
AC091946.2	291
AC103810.6	91
AL451064.1	471
LINC01607	789
AC113349.2	377
AC022400.5	1192
AL390719.2	987
LYRM4-AS1	1489
FGF14-AS2	1074
AC025171.4	1047
NFYC-AS1	1687
ARF4-AS1	597
AC013403.2	480
AC112211.1	305
NBPF25P	3827
AL365330.1	531
AC244517.2	1059
AC055822.1	445
AC008280.3	732
AC107373.2	490
AL139022.2	443
AC087623.3	695
RNU4-5P	135
AL589739.1	493
AL024498.2	1589
AF106564.1	2553
AC005972.2	481
RF01161	64
AL606537.1	2011
CASC15	13289
AL355385.1	409
AC138696.2	223
U47924.2	1097
AL050343.2	280
AC011306.1	1275
AC012557.2	418
AC135507.1	561
AC005041.3	649
AP003392.6	325
AL024508.2	1894
AC100812.1	580
AL356512.1	1739
HIST2H2AA4	564
RN7SL803P	307
AC097358.2	1159
AC004775.1	753
AL451050.2	682
AL023583.1	1143
AC114760.2	2065
RF00066	63
AL645940.1	594
AC108865.2	432
AC005072.1	1779
AC103810.7	118
AL645933.2	1207
AL136304.1	509
AL136985.2	535
MIR3666	111
RN7SL726P	299
AC008945.1	604
AL590438.1	3461
AL645939.4	243
RF00402	114
AC011373.1	237
AC004908.1	541
AL356277.3	1264
AC080013.5	679
AL138831.2	490
AP003117.2	545
RNA5SP386	107
AC022893.3	437
AC113361.1	543
AC044849.1	710
LINC01749	3936
RNU6-89P	100
AC034198.2	510
AC009686.2	577
AC034236.3	461
AC021242.3	1377
AL138724.1	1088
IER3-AS1	527
LINC00551	1668
AC092687.3	393
AL031963.3	850
AL512329.2	548
TPTE2P2	6223
LINC02084	1096
AL451165.2	771
AC083964.1	630
SNORD96A	79
AC018709.1	700
AC091544.6	240
AP002360.3	481
AC096721.1	552
AC096887.1	1760
AC104113.1	479
IFNL4P1	540
AL133255.1	441
AL021368.2	5352
AL022345.1	135
AL445309.1	1989
AP003355.2	2622
AC026801.2	1565
AC012629.2	377
NUDT3	9905
AC007128.2	916
AL353581.1	1370
AC002044.1	158
KMT2B	10279
AC011816.2	556
AC093297.2	2517
RNU6-90P	106
AC067838.1	577
AL137003.2	2538
LINC01115	577
AC107952.2	486
SNORD114-21	72
AL031775.1	887
AC103810.8	112
AC116351.2	1585
RNA5SP506	119
AC092354.1	376
AL080317.3	4315
RNU4-89P	133
AC116036.2	462
AC005014.2	599
AL160408.5	526
AL158211.3	239
AC074032.1	1117
AC008035.1	448
AC092354.2	514
AL591167.1	456
AC009102.2	1639
Z97832.2	4261
AC026979.3	645
AL008729.2	473
MIR3976	139
AL356258.1	2246
AC025171.5	920
AC006270.3	1036
AC016405.3	860
AC015802.5	399
AL022345.2	135
POM121C	8767
RNU6-92P	104
IFNL4	1836
AC005392.3	459
AL138916.2	2144
CD24	3097
AC103810.9	343
AL031775.2	405
AL365181.3	3222
AC108102.1	548
AL022394.1	292
AC022384.1	2977
AC116312.1	314
RN7SL778P	297
FAM47E-STBD1	3242
AC025175.1	759
AC034229.4	441
AC090607.4	369
LINC01145	6056
AL513477.2	568
AC009902.3	2172
BX284668.6	438
AL450270.1	391
AL356056.3	551
AC104117.5	547
AL031432.3	485
AC137630.3	391
RNA5SP357	119
CUX2P1	298
AL645608.6	351
RNU6-91P	107
AC080013.6	215
AL353588.1	3513
OR13Z2P	555
AL118558.4	648
RNU6-84P	102
AL158850.1	1894
AL135925.1	1701
AL139246.5	1531
AL391244.3	1523
AC087045.2	1003
AC113194.1	500
MIR432	94
AC139795.3	541
SNORD115-40	82
AP005328.2	657
U91328.1	4130
AL357054.4	2814
AL031768.1	701
AL021807.1	565
RN7SL760P	270
AL512283.1	1384
AC006273.1	861
SNORD113-5	78
AL024507.2	2574
AC144521.1	956
AL020996.3	222
AC010857.1	594
OR13Z3P	391
AC254633.1	345
AC022001.3	596
AL392183.1	2436
AL132656.3	1595
AL109659.2	1674
OR1X1P	931
AC090948.2	564
AL662844.4	2838
AC104958.2	1141
AC104964.3	2860
AL357078.3	618
RNU6-88P	100
AL136982.6	1238
AC087752.4	462
AL121992.3	346
AL645608.7	2086
CFAP206	3613
AL355578.1	1328
AL158211.4	584
AC036214.2	917
AC079610.3	147
LINC01023	436
AC099522.2	744
AC090948.3	551
SNORA28	126
RN7SL840P	284
AC005014.3	190
AL662797.1	773
AL021368.3	578
AL137246.1	977
MIR4787	84
AC023813.4	580
LINC02538	4569
AC017048.3	813
AC012087.1	809
AC009974.1	455
GTF2IP13	10334
U91328.2	354
OR51F3P	901
AL512343.2	490
AC016745.2	3443
AC012511.1	449
AF250324.1	610
AC109347.2	349
AC005162.3	4916
OR5BL1P	624
AL138762.1	1637
MUSTN1	902
AL596325.2	505
LINC02098	986
AC027271.1	610
AP000347.1	7012
AL031587.3	814
AL592494.3	464
AC139887.4	719
ZSWIM8-AS1	1460
AL451049.1	497
AL359091.3	556
OR10AH1P	3551
AC063944.3	533
AC016394.1	960
AC007308.1	373
AC010655.3	450
ZNF595	3933
AC073073.2	2578
AC015982.1	465
AC016252.1	474
MAGI1-IT1	2567
AC026464.6	887
AC093673.2	331
AFAP1-AS1	6795
AC010735.2	584
AP000919.4	720
AC021146.12	477
AC016542.1	493
AL731563.3	3005
AC067750.1	6545
AC097504.2	454
OR51F5P	2853
AC006504.7	924
DOC2B	6448
AC006027.1	741
AC015712.5	564
AP003121.1	1638
AC097468.3	456
GTF2IP20	4145
AC079766.1	427
AC005020.2	830
AC110792.3	298
AL358472.2	1418
POLR2J4	1422
AC024933.1	348
AP000317.2	641
AC090425.1	140
AC021097.1	574
AC073352.1	504
AC093635.1	555
OR51C4P	948
U62317.1	602
AC012306.2	630
AL590560.1	7134
AL021707.6	491
AL391497.1	547
PCDHB16	5001
OR5AO1P	300
AC124016.1	906
AC112503.1	391
AL355987.2	561
FAM223B	713
AC004471.2	1514
OR9I3P	942
AC006333.2	2099
AP005329.3	686
AC004832.4	331
LINC02018	1862
AC092807.2	243
AC010997.3	1890
AC073107.1	1962
Z94160.2	910
GAS6-DT	1952
AL359091.4	573
AC007620.3	497
MESTIT1	4118
AC010913.1	2890
AP005137.2	400
AC046143.2	160
AC133041.1	401
AC019069.1	1333
AL139098.2	381
AL157904.1	383
AL121658.1	712
AC112236.2	845
AC006483.2	515
AL022322.1	1433
AC131235.3	386
LINC02266	1151
AC009336.1	1553
AC004982.1	1655
AP000345.2	1081
ADIRF-AS1	5748
AC007881.3	607
AC005323.2	769
AC069257.3	708
AC135457.1	664
AC107214.2	634
AC004948.1	672
AP005131.7	611
AC063962.1	521
AL592148.3	2646
STAG3L5P-PVRIG2P-PILRB	3816
AL133245.1	1365
AC245297.2	565
AC083798.2	2891
AC093726.1	963
AC115284.1	547
AC103702.2	1596
AL596094.1	276
JMJD1C-AS1	1335
AC004854.2	1441
AC097532.2	1682
AC005696.2	626
AC104109.3	483
AC112219.2	532
AC019131.2	870
AC245060.4	1121
AC147067.2	289
AC019193.2	634
AC253536.6	663
AP000864.1	650
AC010976.2	852
AC073389.3	935
AC126283.1	364
AC092954.1	445
AL008721.1	604
AC006238.1	534
AC021851.1	1082
AC004080.5	368
KRTAP10-7	1578
AC007038.2	740
AC015712.6	8164
U91328.3	517
AC004908.2	574
AC093732.2	274
AC098850.4	3243
AL359198.1	571
U62317.2	855
AC073610.3	939
AL445423.1	536
AC245100.7	442
AL844908.1	652
AC002470.1	395
AC027644.3	557
AC022296.3	403
AL022238.3	443
AL022328.1	478
OR10AE3P	469
AC011899.3	617
AC092902.3	373
AL139393.2	2025
AL391834.1	560
AC211476.2	708
AC074044.1	707
AL135910.1	4107
AC084018.1	572
AC096772.1	564
AC069544.1	999
AC004839.1	501
AC104458.1	463
AC112250.2	491
Z93930.3	749
AC012360.2	391
AC106052.1	497
AC135803.1	565
AL591686.2	475
AL135786.2	615
AC097534.2	2495
AL159169.2	1269
AP000525.1	694
AL034548.1	1672
AL161734.1	557
OR2BH1P	864
AC113189.4	5553
AC092574.1	420
DCP1A	6127
CSPG4P5	3730
LINC01578	5394
AL133551.1	1222
AC004982.2	1730
AC009303.3	736
AL355987.3	735
AL109827.1	872
ATP6V1FNB	3902
OR10Q2P	940
TBC1D8-AS1	2478
AL390726.3	635
AC018648.1	668
AL353708.3	989
AC006033.2	1968
AL122035.2	1870
AC090425.2	501
AC005696.3	303
AL356608.1	820
AC009237.14	1594
AL359532.1	1560
AC018635.2	364
AC022400.6	5818
AC010186.4	615
AC005070.3	2646
hsa-mir-1253	105
AC005832.4	818
AC107294.1	467
AC092139.1	754
AC107464.3	737
AC099568.2	695
AL391121.1	1349
AL390726.4	469
AC096586.1	561
OR6U2P	4384
U62317.3	448
AC083862.2	1145
AL022324.3	747
AC079834.2	1949
AL356299.2	586
AP001412.1	714
AC093668.2	3569
AC093799.1	578
AC092171.4	632
AP000553.2	430
AP000322.1	510
OR7A19P	733
AC064836.2	462
AC073352.2	439
RBAK-RBAKDN	1049
AC024243.1	778
AC107294.2	701
AL365181.4	547
AP000350.5	613
MYHAS	2274
AL008721.2	3754
AC093388.1	430
Z94721.2	5310
AL355816.1	118
AL117339.4	7063
AC007349.4	532
